,proponente,nota_de_credito,programa,mes,valor_faturado,valor_economizado,valor_utilizado,saldo_no_periodo,relatorio,prop_pk1,prop_pk2
724,LUIS TIBE,32/2021,GESAC,2021-10-01,0.0,998.159743032121,0.0,99086.01495595239,0.0,LUIS HENRIQUE DE OLIVEIRA RESENDE,DEP. LUIS HENRIQUE DE OLIVEIRA RESENDE
725,MARA ROCHA,33/2021,GESAC,2021-10-01,0.0,3651.6088604725937,0.0,362490.445730621,0.0,CYLMARA FERNANDES DA ROCHA GRIPP,DEP. CYLMARA FERNANDES DA ROCHA GRIPP
726,MARX BELTRAO,34/2021,GESAC,2021-10-01,0.0,1401.106513462173,0.0,139086.01495595239,0.0,MARX BELTRAO LIMA SIQUEIRA,DEP. MARX BELTRAO LIMA SIQUEIRA
727,MINISTERIO DAS COMUNICACOES,35/2021,GESAC,2021-10-01,0.0,150878.8067220133,0.0,14977542.225836456,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
728,MINISTERIO DAS COMUNICACOES,36/2021,GESAC,2021-10-01,0.0,36720.189927758496,0.0,3645165.329263538,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
729,MINISTERIO DAS COMUNICACOES,37/2021,GESAC,2021-10-01,0.0,100945.95968207536,0.0,10020773.66936968,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
730,MINISTERIO DA EDUCACAO,38/2021,GESAC,2021-10-01,0.0,170780.2712356698,0.0,16953134.633976746,0.0,MINISTERIO DA EDUCACAO,MINISTERIO DA EDUCACAO
731,MINISTERIO DA EDUCACAO,39/2021,GESAC,2021-10-01,0.0,32015.075770556836,0.0,3178094.787694979,0.0,MINISTERIO DA EDUCACAO,MINISTERIO DA EDUCACAO
732,MINISTERIO DA JUSTICA,40/2021,GESAC,2021-10-01,0.0,5663.801988123269,0.0,562238.2313255399,0.0,MINISTERIO DA JUSTICA,MINISTERIO DA JUSTICA
733,MINISTERIO DO MEIO AMBIENTE,41/2021,GESAC,2021-10-01,0.0,693.9382073131923,0.0,68886.34015580516,0.0,MINISTERIO DO MEIO AMBIENTE,MINISTERIO DO MEIO AMBIENTE
734,PERPETUA ALMEIDA,42/2021,GESAC,2021-10-01,0.0,3104.423104746885,0.0,308172.02991190477,0.0,MARIA PERPETUA DE ALMEIDA,DEP. MARIA PERPETUA DE ALMEIDA
735,POLICIA RODOVIARIA FEDERAL RO,43/2021,GESAC,2021-10-01,0.0,0.0,0.0,0.0,0.0,POLICIA RODOVIARIA FEDERAL-RO,POLICIA RODOVIARIA FEDERAL-RO
736,CONFUCIO MOURA,44/2021,GESAC,2021-10-01,0.0,0.0,0.0,0.0,0.0,CONFUCIO AIRES MOURA,SEN. CONFUCIO AIRES MOURA
737,SERGIO PETECAO,45/2021,GESAC,2021-10-01,0.0,1388.7349751464533,0.0,137857.90849389875,0.0,SERGIO PETECAO,SEN. SERGIO PETECAO
738,SORAYA THRONICKE,46/2021,GESAC,2021-10-01,0.0,2906.0187805461956,0.0,288476.691593254,0.0,SORAYA THRONICKE,SEN. SORAYA THRONICKE
739,ULDURICO JUNIOR,47/2021,GESAC,2021-10-01,0.0,2741.185494158654,0.0,272113.90638352314,0.0,ULDURICO ALENCAR PINTO,DEP. ULDURICO ALENCAR PINTO
740,BANCADA-AL,48/2021,WifiBrasil,2021-10-01,0.0,5078.409057271832,0.0,504127.0390976765,0.0,BANCADA-AL,BANCADA-AL
741,BANCADA-AL,49/2021,WifiBrasil,2021-10-01,0.0,5682.82921291691,0.0,564127.0390976765,0.0,BANCADA-AL,BANCADA-AL
742,BANCADA-AL,50/2021,WifiBrasil,2021-10-01,0.0,1075.5005831487795,0.0,106763.5392139694,0.0,BANCADA-AL,BANCADA-AL
743,BANCADA-MG,51/2021,WifiBrasil,2021-10-01,0.0,1385.7140500543535,0.0,137558.025202726,0.0,BANCADA-MG,BANCADA-MG
744,BANCADA-SP,52/2021,WifiBrasil,2021-10-01,0.0,47269.708889905705,0.0,4692402.308072234,0.0,BANCADA-SP,BANCADA-SP
745,BANCADA-ES,53/2021,WifiBrasil,2021-10-01,0.0,6268.709310024153,0.0,622286.5916839351,0.0,BANCADA-ES,BANCADA-ES
746,BANCADA-ES,54/2021,WifiBrasil,2021-10-01,0.0,7161.2765664957415,0.0,710890.5783116459,0.0,BANCADA-ES,BANCADA-ES
747,BANCADA-PA,55/2021,WifiBrasil,2021-10-01,0.0,7642.092314046741,0.0,758620.5300407878,0.0,BANCADA-PA,BANCADA-PA
748,BANCADA-PA,56/2021,WifiBrasil,2021-10-01,0.0,1469.2873288719604,0.0,145854.2355164021,0.0,BANCADA-PA,BANCADA-PA
749,CORONEL CHRISOSTOMO,57/2021,WifiBrasil,2021-10-01,0.0,2473.774550138359,0.0,245568.37097844755,0.0,JOAO CHRISOSTOMO DE MOURA,DEP. JOAO CHRISOSTOMO DE MOURA
750,DIMAS FABIANO,58/2021,WifiBrasil,2021-10-01,0.0,0.0,0.0,0.0,0.0,DIMAS FABIANO TOLEDO JUNIOR,DEP. DIMAS FABIANO TOLEDO JUNIOR
751,EDNA HENRIQUE,59/2021,WifiBrasil,2021-10-01,0.0,442.60877193573475,0.0,43937.19512513802,0.0,EDNACE ALVES SILVESTRE HENRIQUE,DEP. EDNACE ALVES SILVESTRE HENRIQUE
752,FABIO REIS,60/2021,WifiBrasil,2021-10-01,0.0,230.96020139841522,0.0,22927.117758201057,0.0,FABIO DE ALMEIDA REIS,DEP. FABIO DE ALMEIDA REIS
753,FLAVIA ARRUDA,61/2021,WifiBrasil,2021-10-01,0.0,0.0,0.0,0.0,0.0,FLAVIA CAROLINA PERES,DEP. FLAVIA CAROLINA PERES
754,GENERAL GIRAO,62/2021,WifiBrasil,2021-10-01,0.0,3246.3200363817878,0.0,322257.95312041795,0.0,ELIESER GIRAO MONTEIRO FILHO,DEP. ELIESER GIRAO MONTEIRO FILHO
755,JOSE NUNES,63/2021,WifiBrasil,2021-10-01,0.0,140.39869411319577,0.0,13937.195125138023,0.0,JOSE NUNES SOARES,DEP. JOSE NUNES SOARES
756,JOSIVALDO JP,64/2021,WifiBrasil,2021-10-01,0.0,140.39869411319577,0.0,13937.195125138023,0.0,JOSIVALDO DOS SANTOS MELO,DEP. JOSIVALDO DOS SANTOS MELO
757,JUNIOR LOURENCO,65/2021,WifiBrasil,2021-10-01,0.0,85.46212504003817,0.0,8483.713612974461,0.0,JOSE LOURENCO BOMFIM JUNIOR,DEP. JOSE LOURENCO BOMFIM JUNIOR
758,LEO DE BRITO,66/2021,WifiBrasil,2021-10-01,0.0,469.0501062728566,0.0,46561.991875230044,0.0,LEONARDO CUNHA DE BRITO,DEP. LEONARDO CUNHA DE BRITO
759,LUCIANO BIVAR,67/2021,WifiBrasil,2021-10-01,0.0,1326.8347343598507,0.0,131713.15237928455,0.0,LUCIANO CALDAS BIVAR,DEP. LUCIANO CALDAS BIVAR
760,LUIS TIBE,68/2021,WifiBrasil,2021-10-01,0.0,241.13538672070877,0.0,23937.195125138023,0.0,LUIS HENRIQUE DE OLIVEIRA RESENDE,DEP. LUIS HENRIQUE DE OLIVEIRA RESENDE
761,MARA ROCHA,69/2021,WifiBrasil,2021-10-01,0.0,0.0,0.0,0.0,0.0,CYLMARA FERNANDES DA ROCHA GRIPP,DEP. CYLMARA FERNANDES DA ROCHA GRIPP
762,MARX BELTRAO,70/2021,WifiBrasil,2021-10-01,0.0,1226.0980417523376,0.0,121713.15237928455,0.0,MARX BELTRAO LIMA SIQUEIRA,DEP. MARX BELTRAO LIMA SIQUEIRA
763,PERPETUA ALMEIDA,71/2021,WifiBrasil,2021-10-01,0.0,341.87207932822173,0.0,33937.19512513802,0.0,MARIA PERPETUA DE ALMEIDA,DEP. MARIA PERPETUA DE ALMEIDA
764,SERGIO PETECAO,72/2021,WifiBrasil,2021-10-01,0.0,1258.613218208774,0.0,124940.89150936707,0.0,SERGIO PETECAO,SEN. SERGIO PETECAO
765,ULDURICO JUNIOR,73/2021,WifiBrasil,2021-10-01,0.0,946.4252559005843,0.0,93950.39993897907,0.0,ULDURICO ALENCAR PINTO,DEP. ULDURICO ALENCAR PINTO
766,SORAYA THRONICKE,74/2021,WifiBrasil,2021-10-01,0.0,1233.2277452283638,0.0,122420.90873811248,0.0,SORAYA THRONICKE,SEN. SORAYA THRONICKE
767,MCOM,75/2021,WifiBrasil,2021-10-01,0.0,972.7335693104216,0.0,96561.99187523004,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
768,JUNIO AMARAL,76/2021,WifiBrasil,2021-10-01,0.0,4382.435812894182,0.0,435038.683468484,0.0,GERALDO JUNIO DO AMARAL,DEP. GERALDO JUNIO DO AMARAL
769,LEUR LOMANTO,77/2021,WifiBrasil,2021-10-01,0.0,644.0821571507607,0.0,63937.19512513802,0.0,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,DEP. LEUR ANTONIO DE BRITTO LOMANTO JUNIOR
770,BANCADA-AL,01/2021,GESAC,2021-11-01,100000.0,0.0,100000.0,809626.8014248305,0.0,BANCADA-AL,BANCADA-AL
771,BANCADA-AL,02/2021,GESAC,2021-11-01,0.0,0.0,0.0,379684.57122174604,0.0,BANCADA-AL,BANCADA-AL
772,BANCADA-AL,03/2021,GESAC,2021-11-01,0.0,0.0,0.0,5218474.425067611,0.0,BANCADA-AL,BANCADA-AL
773,BANCADA-MG,04/2021,GESAC,2021-11-01,0.0,0.0,0.0,13372074.34264488,0.0,BANCADA-MG,BANCADA-MG
774,BANCADA-SP,05/2021,GESAC,2021-11-01,0.0,0.0,0.0,1000329.1335042845,0.0,BANCADA-SP,BANCADA-SP
775,BANCADA-ES,06/2021,GESAC,2021-11-01,0.0,0.0,0.0,945233.7502652404,0.0,BANCADA-ES,BANCADA-ES
776,BANCADA-ES,07/2021,GESAC,2021-11-01,0.0,0.0,0.0,2157623.6887734933,0.0,BANCADA-ES,BANCADA-ES
777,BANCADA-ES,08/2021,GESAC,2021-11-01,0.0,0.0,0.0,2689732.913810536,0.0,BANCADA-ES,BANCADA-ES
778,BANCADA-MA,09/2021,GESAC,2021-11-01,0.0,0.0,0.0,717558.025202726,0.0,BANCADA-MA,BANCADA-MA
779,BANCADA-PA,10/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,BANCADA-PA,BANCADA-PA
780,BANCADA-PA,11/2021,GESAC,2021-11-01,0.0,0.0,0.0,319778.32287139515,0.0,BANCADA-PA,BANCADA-PA
781,JUNIO AMARAL,12/2021,GESAC,2021-11-01,0.0,0.0,0.0,119086.01495595239,0.0,GERALDO JUNIO DO AMARAL,DEP. GERALDO JUNIO DO AMARAL
782,CELSO SABINO,13/2021,GESAC,2021-11-01,0.0,0.0,0.0,58177.20698910301,0.0,CELSO SABINO DE OLIVEIRA,DEP. CELSO SABINO DE OLIVEIRA
783,CORONEL CHRISOSTOMO,14/2021,GESAC,2021-11-01,0.0,0.0,0.0,69895.71532077008,0.0,JOAO CHRISOSTOMO DE MOURA,DEP. JOAO CHRISOSTOMO DE MOURA
784,DIMAS FABIANO,15/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,DIMAS FABIANO TOLEDO JUNIOR,DEP. DIMAS FABIANO TOLEDO JUNIOR
785,EDNA HENRIQUE,16/2021,GESAC,2021-11-01,0.0,0.0,0.0,130096.09232288934,0.0,EDNACE ALVES SILVESTRE HENRIQUE,DEP. EDNACE ALVES SILVESTRE HENRIQUE
786,ELIAS VAZ,17/2021,GESAC,2021-11-01,0.0,0.0,0.0,364030.9467747872,0.0,ELIAS VAZ DE ANDRADE,DEP. ELIAS VAZ DE ANDRADE
787,EXPEDITO NETTO,18/2021,GESAC,2021-11-01,0.0,0.0,0.0,174174.3987552477,0.0,EXPEDITO GONCALVES FERREIRA NETTO,DEP. EXPEDITO GONCALVES FERREIRA NETTO
788,FABIO REIS,19/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,FABIO DE ALMEIDA REIS,DEP. FABIO DE ALMEIDA REIS
789,FLAVIA ARRUDA,20/2021,GESAC,2021-11-01,0.0,0.0,0.0,830300.0594868646,0.0,FLAVIA CAROLINA PERES,DEP. FLAVIA CAROLINA PERES
790,FLAVIANO MELO,21/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,FLAVIANO FLAVIO BAPTISTA DE MELO,DEP. FLAVIANO FLAVIO BAPTISTA DE MELO
791,FLAVIANO MELO,22/2021,GESAC,2021-11-01,0.0,0.0,0.0,427862.8799879871,0.0,FLAVIANO FLAVIO BAPTISTA DE MELO,DEP. FLAVIANO FLAVIO BAPTISTA DE MELO
792,GENERAL GIRAO,23/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,ELIESER GIRAO MONTEIRO FILHO,DEP. ELIESER GIRAO MONTEIRO FILHO
793,JOAO ROMA,24/2021,GESAC,2021-11-01,0.0,0.0,0.0,2895.071502407387,0.0,JOAO INACIO RIBEIRO ROMA NETO,DEP. JOAO INACIO RIBEIRO ROMA NETO
794,JOENIA WAPICHANA,25/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,JOENIA BATISTA DE CARVALHO,DEP. JOENIA BATISTA DE CARVALHO
795,JOSE NUNES,26/2021,GESAC,2021-11-01,0.0,0.0,0.0,99086.01495595239,0.0,JOSE NUNES SOARES,DEP. JOSE NUNES SOARES
796,JOSIVALDO JP,27/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,JOSIVALDO DOS SANTOS MELO,DEP. JOSIVALDO DOS SANTOS MELO
797,JUNIOR LOURENCO,28/2021,GESAC,2021-11-01,0.0,0.0,0.0,278476.691593254,0.0,JOSE LOURENCO BOMFIM JUNIOR,DEP. JOSE LOURENCO BOMFIM JUNIOR
798,LEO DE BRITO,29/2021,GESAC,2021-11-01,0.0,0.0,0.0,314333.26778289623,0.0,LEONARDO CUNHA DE BRITO,DEP. LEONARDO CUNHA DE BRITO
799,LEUR LOMANTO,30/2021,GESAC,2021-11-01,0.0,0.0,0.0,16768.437132477542,0.0,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,DEP. LEUR ANTONIO DE BRITTO LOMANTO JUNIOR
800,LUCIANO BIVAR,31/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,LUCIANO CALDAS BIVAR,DEP. LUCIANO CALDAS BIVAR
801,LUIS TIBE,32/2021,GESAC,2021-11-01,0.0,0.0,0.0,99086.01495595239,0.0,LUIS HENRIQUE DE OLIVEIRA RESENDE,DEP. LUIS HENRIQUE DE OLIVEIRA RESENDE
802,MARA ROCHA,33/2021,GESAC,2021-11-01,0.0,0.0,0.0,362490.445730621,0.0,CYLMARA FERNANDES DA ROCHA GRIPP,DEP. CYLMARA FERNANDES DA ROCHA GRIPP
803,MARX BELTRAO,34/2021,GESAC,2021-11-01,0.0,0.0,0.0,139086.01495595239,0.0,MARX BELTRAO LIMA SIQUEIRA,DEP. MARX BELTRAO LIMA SIQUEIRA
804,MINISTERIO DAS COMUNICACOES,35/2021,GESAC,2021-11-01,0.0,0.0,0.0,14977542.225836456,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
805,MINISTERIO DAS COMUNICACOES,36/2021,GESAC,2021-11-01,0.0,0.0,0.0,3645165.329263538,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
806,MINISTERIO DAS COMUNICACOES,37/2021,GESAC,2021-11-01,0.0,0.0,0.0,10020773.66936968,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
807,MINISTERIO DA EDUCACAO,38/2021,GESAC,2021-11-01,0.0,0.0,0.0,16953134.633976746,0.0,MINISTERIO DA EDUCACAO,MINISTERIO DA EDUCACAO
808,MINISTERIO DA EDUCACAO,39/2021,GESAC,2021-11-01,0.0,0.0,0.0,3178094.787694979,0.0,MINISTERIO DA EDUCACAO,MINISTERIO DA EDUCACAO
809,MINISTERIO DA JUSTICA,40/2021,GESAC,2021-11-01,0.0,0.0,0.0,562238.2313255399,0.0,MINISTERIO DA JUSTICA,MINISTERIO DA JUSTICA
810,MINISTERIO DO MEIO AMBIENTE,41/2021,GESAC,2021-11-01,0.0,0.0,0.0,68886.34015580516,0.0,MINISTERIO DO MEIO AMBIENTE,MINISTERIO DO MEIO AMBIENTE
811,PERPETUA ALMEIDA,42/2021,GESAC,2021-11-01,0.0,0.0,0.0,308172.02991190477,0.0,MARIA PERPETUA DE ALMEIDA,DEP. MARIA PERPETUA DE ALMEIDA
812,POLICIA RODOVIARIA FEDERAL RO,43/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,POLICIA RODOVIARIA FEDERAL-RO,POLICIA RODOVIARIA FEDERAL-RO
813,CONFUCIO MOURA,44/2021,GESAC,2021-11-01,0.0,0.0,0.0,0.0,0.0,CONFUCIO AIRES MOURA,SEN. CONFUCIO AIRES MOURA
814,SERGIO PETECAO,45/2021,GESAC,2021-11-01,0.0,0.0,0.0,137857.90849389875,0.0,SERGIO PETECAO,SEN. SERGIO PETECAO
815,SORAYA THRONICKE,46/2021,GESAC,2021-11-01,0.0,0.0,0.0,288476.691593254,0.0,SORAYA THRONICKE,SEN. SORAYA THRONICKE
816,ULDURICO JUNIOR,47/2021,GESAC,2021-11-01,0.0,0.0,0.0,272113.90638352314,0.0,ULDURICO ALENCAR PINTO,DEP. ULDURICO ALENCAR PINTO
817,BANCADA-AL,48/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,504127.0390976765,0.0,BANCADA-AL,BANCADA-AL
818,BANCADA-AL,49/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,564127.0390976765,0.0,BANCADA-AL,BANCADA-AL
819,BANCADA-AL,50/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,106763.5392139694,0.0,BANCADA-AL,BANCADA-AL
820,BANCADA-MG,51/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,137558.025202726,0.0,BANCADA-MG,BANCADA-MG
821,BANCADA-SP,52/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,4692402.308072234,0.0,BANCADA-SP,BANCADA-SP
822,BANCADA-ES,53/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,622286.5916839351,0.0,BANCADA-ES,BANCADA-ES
823,BANCADA-ES,54/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,710890.5783116459,0.0,BANCADA-ES,BANCADA-ES
824,BANCADA-PA,55/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,758620.5300407878,0.0,BANCADA-PA,BANCADA-PA
825,BANCADA-PA,56/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,145854.2355164021,0.0,BANCADA-PA,BANCADA-PA
826,CORONEL CHRISOSTOMO,57/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,245568.37097844755,0.0,JOAO CHRISOSTOMO DE MOURA,DEP. JOAO CHRISOSTOMO DE MOURA
827,DIMAS FABIANO,58/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,0.0,0.0,DIMAS FABIANO TOLEDO JUNIOR,DEP. DIMAS FABIANO TOLEDO JUNIOR
828,EDNA HENRIQUE,59/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,43937.19512513802,0.0,EDNACE ALVES SILVESTRE HENRIQUE,DEP. EDNACE ALVES SILVESTRE HENRIQUE
829,FABIO REIS,60/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,22927.117758201057,0.0,FABIO DE ALMEIDA REIS,DEP. FABIO DE ALMEIDA REIS
830,FLAVIA ARRUDA,61/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,0.0,0.0,FLAVIA CAROLINA PERES,DEP. FLAVIA CAROLINA PERES
831,GENERAL GIRAO,62/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,322257.95312041795,0.0,ELIESER GIRAO MONTEIRO FILHO,DEP. ELIESER GIRAO MONTEIRO FILHO
832,JOSE NUNES,63/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,13937.195125138023,0.0,JOSE NUNES SOARES,DEP. JOSE NUNES SOARES
833,JOSIVALDO JP,64/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,13937.195125138023,0.0,JOSIVALDO DOS SANTOS MELO,DEP. JOSIVALDO DOS SANTOS MELO
834,JUNIOR LOURENCO,65/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,8483.713612974461,0.0,JOSE LOURENCO BOMFIM JUNIOR,DEP. JOSE LOURENCO BOMFIM JUNIOR
835,LEO DE BRITO,66/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,46561.991875230044,0.0,LEONARDO CUNHA DE BRITO,DEP. LEONARDO CUNHA DE BRITO
836,LUCIANO BIVAR,67/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,131713.15237928455,0.0,LUCIANO CALDAS BIVAR,DEP. LUCIANO CALDAS BIVAR
837,LUIS TIBE,68/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,23937.195125138023,0.0,LUIS HENRIQUE DE OLIVEIRA RESENDE,DEP. LUIS HENRIQUE DE OLIVEIRA RESENDE
838,MARA ROCHA,69/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,0.0,0.0,CYLMARA FERNANDES DA ROCHA GRIPP,DEP. CYLMARA FERNANDES DA ROCHA GRIPP
839,MARX BELTRAO,70/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,121713.15237928455,0.0,MARX BELTRAO LIMA SIQUEIRA,DEP. MARX BELTRAO LIMA SIQUEIRA
840,PERPETUA ALMEIDA,71/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,33937.19512513802,0.0,MARIA PERPETUA DE ALMEIDA,DEP. MARIA PERPETUA DE ALMEIDA
841,SERGIO PETECAO,72/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,124940.89150936707,0.0,SERGIO PETECAO,SEN. SERGIO PETECAO
842,ULDURICO JUNIOR,73/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,93950.39993897907,0.0,ULDURICO ALENCAR PINTO,DEP. ULDURICO ALENCAR PINTO
843,SORAYA THRONICKE,74/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,122420.90873811248,0.0,SORAYA THRONICKE,SEN. SORAYA THRONICKE
844,MCOM,75/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,96561.99187523004,0.0,MINISTERIO DAS COMUNICACOES,MINISTERIO DAS COMUNICACOES
845,JUNIO AMARAL,76/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,435038.683468484,0.0,GERALDO JUNIO DO AMARAL,DEP. GERALDO JUNIO DO AMARAL
846,LEUR LOMANTO,77/2021,WifiBrasil,2021-11-01,0.0,0.0,0.0,63937.19512513802,0.0,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,DEP. LEUR ANTONIO DE BRITTO LOMANTO JUNIOR
847,BANCADA-AL,01/2021,GESAC,2021-12-01,100000.0,0.0,100000.0,709626.8014248305,0.0,BANCADA-AL,BANCADA-AL
848,BANCADA-AL,02/2021,GESAC,2021-12-01,0.0,0.0,0.0,379684.57122174604,0.0,BANCADA-AL,BANCADA-AL
849,BANCADA-AL,03/2021,GESAC,2021-12-01,0.0,0.0,0.0,5218474.425067611,0.0,BANCADA-AL,BANCADA-AL
850,BANCADA-MG,04/2021,GESAC,2021-12-01,0.0,0.0,0.0,13372074.34264488,0.0,BANCADA-MG,BANCADA-MG
851,BANCADA-SP,05/2021,GESAC,2021-12-01,0.0,0.0,0.0,1000329.1335042845,0.0,BANCADA-SP,BANCADA-SP
852,BANCADA-ES,06/2021,GESAC,2021-12-01,0.0,0.0,0.0,945233.7502652404,0.0,BANCADA-ES,BANCADA-ES
853,BANCADA-ES,07/2021,GESAC,2021-12-01,0.0,0.0,0.0,2157623.6887734933,0.0,BANCADA-ES,BANCADA-ES
854,BANCADA-ES,08/2021,GESAC,2021-12-01,0.0,0.0,0.0,2689732.913810536,0.0,BANCADA-ES,BANCADA-ES
855,BANCADA-MA,09/2021,GESAC,2021-12-01,0.0,0.0,0.0,717558.025202726,0.0,BANCADA-MA,BANCADA-MA
856,BANCADA-PA,10/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,BANCADA-PA,BANCADA-PA
857,BANCADA-PA,11/2021,GESAC,2021-12-01,0.0,0.0,0.0,319778.32287139515,0.0,BANCADA-PA,BANCADA-PA
858,JUNIO AMARAL,12/2021,GESAC,2021-12-01,0.0,0.0,0.0,119086.01495595239,0.0,GERALDO JUNIO DO AMARAL,DEP. GERALDO JUNIO DO AMARAL
859,CELSO SABINO,13/2021,GESAC,2021-12-01,0.0,0.0,0.0,58177.20698910301,0.0,CELSO SABINO DE OLIVEIRA,DEP. CELSO SABINO DE OLIVEIRA
860,CORONEL CHRISOSTOMO,14/2021,GESAC,2021-12-01,0.0,0.0,0.0,69895.71532077008,0.0,JOAO CHRISOSTOMO DE MOURA,DEP. JOAO CHRISOSTOMO DE MOURA
861,DIMAS FABIANO,15/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,DIMAS FABIANO TOLEDO JUNIOR,DEP. DIMAS FABIANO TOLEDO JUNIOR
862,EDNA HENRIQUE,16/2021,GESAC,2021-12-01,0.0,0.0,0.0,130096.09232288934,0.0,EDNACE ALVES SILVESTRE HENRIQUE,DEP. EDNACE ALVES SILVESTRE HENRIQUE
863,ELIAS VAZ,17/2021,GESAC,2021-12-01,0.0,0.0,0.0,364030.9467747872,0.0,ELIAS VAZ DE ANDRADE,DEP. ELIAS VAZ DE ANDRADE
864,EXPEDITO NETTO,18/2021,GESAC,2021-12-01,0.0,0.0,0.0,174174.3987552477,0.0,EXPEDITO GONCALVES FERREIRA NETTO,DEP. EXPEDITO GONCALVES FERREIRA NETTO
865,FABIO REIS,19/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,FABIO DE ALMEIDA REIS,DEP. FABIO DE ALMEIDA REIS
866,FLAVIA ARRUDA,20/2021,GESAC,2021-12-01,0.0,0.0,0.0,830300.0594868646,0.0,FLAVIA CAROLINA PERES,DEP. FLAVIA CAROLINA PERES
867,FLAVIANO MELO,21/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,FLAVIANO FLAVIO BAPTISTA DE MELO,DEP. FLAVIANO FLAVIO BAPTISTA DE MELO
868,FLAVIANO MELO,22/2021,GESAC,2021-12-01,0.0,0.0,0.0,427862.8799879871,0.0,FLAVIANO FLAVIO BAPTISTA DE MELO,DEP. FLAVIANO FLAVIO BAPTISTA DE MELO
869,GENERAL GIRAO,23/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,ELIESER GIRAO MONTEIRO FILHO,DEP. ELIESER GIRAO MONTEIRO FILHO
870,JOAO ROMA,24/2021,GESAC,2021-12-01,0.0,0.0,0.0,2895.071502407387,0.0,JOAO INACIO RIBEIRO ROMA NETO,DEP. JOAO INACIO RIBEIRO ROMA NETO
871,JOENIA WAPICHANA,25/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,JOENIA BATISTA DE CARVALHO,DEP. JOENIA BATISTA DE CARVALHO
872,JOSE NUNES,26/2021,GESAC,2021-12-01,0.0,0.0,0.0,99086.01495595239,0.0,JOSE NUNES SOARES,DEP. JOSE NUNES SOARES
873,JOSIVALDO JP,27/2021,GESAC,2021-12-01,0.0,0.0,0.0,0.0,0.0,JOSIVALDO DOS SANTOS MELO,DEP. JOSIVALDO DOS SANTOS MELO
